M, Cohen, Frédéric, M9, 02:18:16
F, Clair, Coline, M2, 02:32:01
F, Guinot, Lilou, M8, 01:59:45
F, Dubos, Nina, M8, 01:36:09
F, Herbin, Lilou, M3, 01:41:12
F, Huchet, Clemence, ELITE_2, 02:25:58
F, Souchon, Eloise, M3, 02:31:42
F, Gauthier, Candice, M6, 01:02:36
F, Foret, Romane, M4, 02:29:41
F, Guilloux, Lola, M9, 02:08:41
F, Doublet, Flavie, ELITE_1, 02:16:34
F, Mignot, Melissa, M4, 01:10:55
F, Poirot, Alicia, M2, 02:18:18
F, Chretien, Sara, M6, 02:10:39
F, Lepretre, Lina, M2, 01:49:37
F, Malet, Zoe, M4, 01:15:20
F, Joubert, Lina, ELITE_2, 02:31:09
F, Prudhomme, Lily, M9, 01:57:51
F, Mangin, Fanny, M4, 01:24:39
F, Escoffier, Marie, M6, 02:16:40
F, Langlois, Morgane, M7, 02:50:42
F, Prunier, Charlotte, M5, 01:21:01
F, Berne, Clementine, M3, 02:58:42
F, Monteiro, Charlotte, M2, 02:10:38
F, Borel, Emilie, ELITE_1, 02:34:40
F, Gil, Heloise, M3, 01:26:26
F, Huynh, Louane, M1, 02:59:50
F, Lamotte, Jeanne, M7, 01:24:57
F, Papon, Margaux, M6, 02:45:30
F, Geoffroy, Charlotte, M2, 02:22:26
F, Coudray, Melina, M9, 02:51:45
F, Santos, Margot, M8, 01:08:13
F, Gil, Margot, ELITE_2, 01:35:22
F, Blanchard, Leane, M1, 02:49:53
F, Pires, Lilou, M1, 01:56:45
F, Colas, Cassandra, M9, 01:03:41
F, Weiss, Louise, M2, 01:10:31
F, Ferrari, Elise, M5, 02:48:17
F, Lafargue, Louane, M3, 01:24:37
F, Bouillet, Lily, M7, 02:33:54
F, Lagadec, Morgane, M4, 02:23:03
F, Grignon, Cassandra, M4, 02:46:06
F, Bouet, Lily, M1, 02:52:06
F, Feret, Olivia, M9, 01:11:37
F, Boisseau, Celia, M5, 01:08:41
F, Guillotin, Anna, M6, 01:03:58
F, Roze, Emilie, M5, 02:43:22
F, Renaudin, Cassandra, M7, 02:26:34
F, Dumortier, Eloise, M5, 02:42:40
F, Lagrange, Louane, M1, 01:14:47
F, Danel, Ninon, ELITE_2, 01:54:54
F, Bachelier, Salome, M2, 02:30:14
F, Dion, Yasmine, ELITE_2, 01:12:53
F, Barth, Marion, M7, 01:03:19
F, Poncet, Adele, ELITE_1, 02:38:07
F, Descamps, Alicia, ELITE_1, 01:35:36
F, Portal, Sarah, M9, 02:14:04
F, Marchal, Sara, ELITE_2, 01:54:05
F, Gallet, Juliette, M3, 01:38:07
F, Berthelot, Angelina, ELITE_1, 02:57:34
F, Bonnard, Emma, M4, 02:30:03
F, Serra, Andrea, ELITE_1, 01:24:36
F, Perrot, Nina, M1, 01:34:41
F, Gaucher, Fanny, M4, 01:03:03
F, Leloup, Chloe, M9, 02:33:20
F, Clouet, Lana, M3, 01:42:40
F, Delanoe, Clementine, M4, 01:58:25
F, Chevallier, Maelys, M2, 02:52:15
F, Guillaume, Ambre, M2, 02:53:05
F, Gross, Rose, M4, 01:44:59
F, Barra, Morgane, M1, 01:30:30
F, Guy, Rose, M8, 01:02:26
F, Mallard, Alice, ELITE_1, 02:28:11
F, Roy, Marion, M3, 01:10:11
F, Beaulieu, Gabrielle, M5, 01:45:24
F, Simoes, Charlotte, ELITE_1, 01:52:10
F, Pouvreau, Anna, M6, 02:37:34
F, Guillaumin, Gabrielle, M9, 01:42:55
F, Silvestre, Leonie, ELITE_2, 01:42:49
F, Cathala, Elsa, M3, 01:04:25
F, Nivet, Juliette, M2, 02:26:16
F, Blot, Sarah, ELITE_1, 02:35:02
F, Lemaitre, Maelle, M7, 01:07:20
F, Henon, Lise, ELITE_2, 01:06:14
F, Pradel, Nina, ELITE_1, 01:00:11
F, Basset, Laura, M4, 02:11:33
F, Blanco, Valentine, M1, 02:13:38
F, Ory, Clemence, M4, 01:39:23
F, Fauvel, Morgane, M9, 02:25:32
F, Raymond, Candice, M6, 01:21:47
F, Blouin, Agathe, M7, 01:39:31
F, Gaucher, Julia, M5, 01:29:26
F, Dugast, Flavie, M6, 02:37:57
F, Lebas, Sara, M4, 02:16:27
F, Mulot, Flavie, M8, 01:31
F, Babin, Lina, M6, 02:26:19
F, Buisine, Lana, M8, 02:07:54
F, Brassart, Anna, M6, 01:12:20
F, Bernardin, Morgane, M4, 02:25:20
F, Lemasson, Marie, ELITE_2, 02:44:39
F, Billon, Sofia, M4, 01:29:49
F, Da, Jeanne, M6, 02:46:51
F, Berthon, Lena, ELITE_1, 01:32:07
F, Fuchs, Meline, M1, 02:06:06
F, Gambier, Rose, M5, 02:39:28
F, Leriche, Faustine, M8, 02:23:59
F, Jouve, Oceane, M4, 01:28:54
F, Cochet, Amelie, M7, 02:15:07
F, Martineau, Heloise, M4, 01:29:36
F, Talbot, Jade, M1, 02:31:31
F, Cortes, Mathilde, M8, 02:56:51
F, Travers, Agathe, M7, 02:14:49
F, Guinot, Amandine, ELITE_2, 02:13:36
F, Achard, Anna, M7, 01:12:50
F, Carlier, Lucie, M8, 02:23:24
F, Feuillet, Ninon, ELITE_2, 02:46:51
F, Faucheux, Faustine, M5, 02:59:09
F, Morin, Rose, M6, 01:12:22
F, Colomb, Alicia, M5, 01:00:27
F, Martel, Faustine, M9, 02:17:38
F, Levesque, Nina, M3, 02:37:32
F, Bouchet, Pauline, M3, 02:08:31
F, Girardot, Ambre, M1, 02:23:44
F, Gazeau, Cassandra, M1, 02:32:54
F, Gueguen, Gabrielle, M6, 01:48:41
F, Morin, Agathe, ELITE_2, 02:53:13
F, Derrien, Amandine, M2, 01:38:59
F, Grimaldi, Clara, M3, 02:40:41
F, Belliard, Camille, M3, 01:50:38
F, Thevenin, Laurine, ELITE_2, 02:09:28
F, Moulin, Clemence, ELITE_2, 02:26:26
F, Peyron, Laura, M6, 01:52:27
F, Leblanc, Fanny, M8, 02:34:32
F, Raimbault, Margot, M2, 01:18:47
F, Bardon, Ambre, ELITE_2, 02:30:25
F, Pierrat, Romane, M9, 02:51:35
F, Le, Zoe, M6, 02:14:30
F, Paulet, Lily, M2, 02:46:58
F, Mayer, Lea, M1, 01:52:22
F, Fevre, Marion, M3, 01:51:14
F, Hugot, Claire, ELITE_2, 01:26:45
F, Joncour, Ninon, M5, 02:16:22
F, Rouanet, Margaux, M1, 02:03:23
F, Boisseau, Clementine, M6, 01:47:52
F, Ducasse, Noemie, M5, 01:55:53
F, Derouet, Morgane, M5, 01:34:22
F, Metais, Louane, M7, 02:40:15
F, Gomes, Nina, M1, 01:05:39
F, James, Camille, M7, 02:56:26
F, Martel, Luna, M6, 02:31:43
F, Guillemain, Sara, M8, 01:43:30
F, Ortega, Carla, M3, 01:26:13
F, Dalle, Manon, M6, 01:12:52
F, Mace, Maelys, M7, 01:01:40
F, Flahaut, Justine, M5, 01:17:22
F, Brasseur, Clara, ELITE_2, 02:40:36
F, Grillet, Leane, M2, 01:26:43
F, Thery, Agathe, ELITE_1, 02:25:49
F, Richaud, Lilou, M8, 02:14:20
F, Declercq, Loane, M4, 01:27:18
F, Routier, Celia, M6, 02:13:18
F, Lievre, Emilie, M3, 01:10:26
F, Tixier, Elise, M7, 02:50:44
F, Hugot, Anais, M4, 02:29:55
F, Bonnefoy, Pauline, M1, 01:08:26
F, Bousseau, Olivia, ELITE_1, 02:10:36
F, Bonnet, Lina, M1, 02:00:52
F, Jestin, Anais, M5, 01:58:45
F, Le, Cloe, M2, 01:30:17
F, Schwartz, Loane, ELITE_1, 02:51:22
F, Rouillard, Alice, M4, 02:13:10
F, Bechet, Maelle, M6, 01:01:12
F, Mancini, Romane, M7, 02:36:43
F, Bourges, Eloise, M1, 02:51:19
F, Grondin, Fanny, M1, 02:23:41
F, Ferrier, Leonie, M5, 01:30:29
F, Tardif, Lea, M7, 02:37:27
F, Quintin, Ninon, M6, 02:29:40
F, Martini, Oceane, M2, 02:35:19
F, Carpentier, Lucie, ELITE_2, 01:52:41
F, Cortes, Emma, ELITE_1, 01:48:26
F, Bernier, Carla, M1, 02:19:56
F, Pham, Laurine, M9, 01:18:24
F, Baillet, Romane, M8, 01:17:26
F, Roman, Cloe, M6, 01:03:59
F, Riviere, Pauline, M6, 01:20:52
F, Bastien, Cloe, M3, 01:47:01
F, Dujardin, Sara, M6, 01:47:27
F, Dupouy, Anais, M9, 02:45:52
F, Vannier, Andrea, ELITE_1, 02:09:22
F, Jacquet, Maelys, M8, 02:01:35
F, Geslin, Oceane, M5, 01:33:12
F, Borde, Cassandra, M7, 02:43:21
F, Gruel, Maelys, M7, 02:34:05
F, Ortega, Rose, M9, 02:44:06
F, Bodet, Candice, M6, 02:42:44
F, Grolleau, Leane, ELITE_1, 02:35:43
F, Simoes, Anna, M2, 02:59:11
F, Duchesne, Loane, M6, 01:26:08
F, Le, Romane, ELITE_2, 02:41:14
F, Roth, Lisa, ELITE_2, 02:17:51
F, Verdier, Chloe, M3, 01:08:44
F, Lecointe, Zoe, ELITE_1, 02:13:31
F, Delpierre, Loane, M3, 02:11:55
F, Bonhomme, Marine, M3, 02:22:50
F, Cadot, Marion, M7, 02:57:13
F, Geslin, Lena, ELITE_1, 01:22:30
F, Basset, Gabrielle, M2, 02:13:36
F, Lapierre, Sara, M7, 01:37:10
F, Barret, Marine, M9, 02:18:46
F, Douay, Cloe, M2, 02:41:18
F, Billard, Ambre, M1, 02:07:34
F, Marque, Leane, M9, 02:48:46
F, Duquesne, Julie, ELITE_2, 01:27:06
F, Costa, Marie, M4, 02:33:07
F, Valette, Clarisse, M7, 02:58:57
F, Beck, Melissa, M7, 01:35:12
F, Copin, Camille, ELITE_2, 01:37:53
F, Dauphin, Celia, M5, 02:29:01
F, Vergnaud, Anais, M8, 01:05:20
F, Lehmann, Coline, M2, 02:58:39
F, Loriot, Maelys, M2, 02:16:02
F, Pascual, Amelie, M4, 01:39:15
F, Delaunay, Juliette, M5, 02:48:36
F, Rodriguez, Elise, ELITE_2, 01:07:57
F, Lam, Leonie, M7, 02:30
F, Pichot, Maeva, M4, 01:12:44
F, Merle, Laurine, M9, 02:12:14
F, Compagnon, Lola, M1, 01:59:40
F, Millot, Eloise, ELITE_2, 01:27:05
F, Rossi, Yasmine, M8, 01:13:22
F, Rousseau, Lana, ELITE_1, 01:44:44
F, Lam, Julie, ELITE_1, 02:34
F, Baret, Marie, ELITE_2, 01:30:52
F, Quesnel, Mathilde, M2, 01:19:13
F, Herman, Anais, M9, 02:51:48
F, Charles, Marie, M8, 01:50:32
F, Bonnet, Lena, M4, 01:52:05
F, Canet, Marine, M3, 01:03:40
F, Mignot, Laura, M2, 01:16:23
F, Jerome, Zoe, M9, 02:22:30
F, Ducros, Louane, M3, 02:44:37
F, Richaud, Angelina, M8, 02:49:52
F, Huchet, Louise, M4, 02:10:57
F, Le, Julia, M4, 02:42:56
F, Bunel, Yasmine, M6, 01:23:06
F, Fourrier, Romane, M8, 01:18:32
F, Mary, Lena, M4, 02:11:02
F, Charlot, Coline, M8, 01:30:13
F, Forestier, Clementine, M5, 02:38:43
F, David, Capucine, ELITE_2, 01:39:30
F, Renaud, Maelle, M8, 02:26:13
F, Fournet, Lina, M1, 01:44:18
F, Marot, Cloe, M5, 01:25:57
F, Rousseau, Ambre, M2, 02:40:55
F, Benoist, Leane, M5, 02:36:12
F, Mevel, Ninon, M6, 01:00:21
F, Grenier, Olivia, ELITE_2, 02:54:20
F, Pillet, Chloe, M9, 02:53:28
F, Momo, Maelle, M4, 01:18:34
F, Guerard, Ambre, M7, 01:42:02
F, Gicquel, Marie, M7, 02:36:11
F, Blouin, Margaux, M1, 01:01:59
F, Talon, Mathilde, M3, 02:17:45
F, Hermann, Zoe, M6, 01:50:58
F, Didier, Nina, ELITE_2, 01:16:55
F, Pannetier, Flavie, M4, 02:41:04
F, Jeannot, Faustine, ELITE_1, 01:14:15
F, Barthe, Mathilde, M6, 01:38:07
F, Giroud, Eva, M4, 02:05:49
F, Juan, Leonie, M1, 02:42:48
F, Lefort, Leane, ELITE_2, 01:32
F, Valette, Elena, ELITE_1, 01:40:02
F, Parisot, Lilou, M3, 01:39:43
F, Dupre, Leane, M2, 02:50:51
F, Simoes, Amelie, M3, 01:21:19
F, Servant, Faustine, ELITE_1, 01:12:04
F, Beraud, Louane, ELITE_1, 02:37:41
F, Fevre, Lily, ELITE_2, 01:36:31
F, Martin, Jeanne, M4, 01:03:57
F, Peyron, Loane, M5, 02:16:48
F, Godart, Margaux, M1, 02:59:30
F, Thibaud, Luna, M3, 02:03:56
F, Blin, Juliette, M1, 01:13:37
F, Girault, Maelle, M3, 02:41:50
F, Lamblin, Emilie, M1, 01:06:38
F, Fouche, Fanny, M1, 02:43:41
F, Michelet, Chloe, M5, 01:17:30
F, Le, Lou, ELITE_1, 01:40:34
F, Charlier, Clara, M1, 02:00:27
F, Pinet, Anna, M9, 02:33:24
F, Herman, Juliette, M6, 02:00:31
F, Savary, Elise, M1, 01:16:25
F, Goujon, Juliette, M2, 01:50:13
F, Casanova, Candice, ELITE_1, 02:10:17
F, Rollin, Andrea, M4, 01:39:10
F, Girault, Pauline, M7, 02:26:41
F, Berthier, Cloe, M7, 02:03:55
F, Jouve, Alice, M9, 02:41:16
F, Fortier, Lou, ELITE_2, 01:39:55
F, Chesnel, Myriam, M2, 01:09:06
F, Bucher, Louane, M4, 02:16:04
F, Lion, Candice, M9, 02:41:02
F, Cadet, Ambre, M3, 02:59:05
F, Villemin, Celia, M7, 01:32:16
F, Rose, Amelie, M4, 02:35:10
F, Voisin, Solene, M9, 02:22:19
F, Rouanet, Faustine, M3, 02:48:28
F, Garcin, Alice, M4, 02:19:34
F, Jourdain, Emilie, M9, 02:53:28
F, Colson, Lily, M4, 01:24:15
F, Gerard, Jeanne, ELITE_2, 02:19:14
F, Chabot, Fanny, M4, 01:18:15
F, Ferrer, Lise, M4, 02:56:23
F, Cauvin, Louane, M9, 02:06:26
F, Viaud, Lilou, ELITE_2, 02:48:18
F, Peron, Romane, M6, 01:30:25
F, Penot, Marion, ELITE_1, 02:39:01
F, Seite, Justine, M4, 01:11:15
F, Rousselle, Emma, ELITE_1, 02:24:03
F, Bouteiller, Flavie, M5, 02:16:02
F, Renaux, Lola, M8, 01:19:27
F, Duboc, Marie, M6, 01:29:34
F, Barrois, Andrea, ELITE_2, 01:11:16
F, Loyer, Marie, M1, 02:54:47
F, Renault, Clemence, ELITE_1, 01:58:01
F, Joseph, Lana, M4, 02:38:04
F, Clement, Loane, M2, 01:02:36
F, Giroux, Anais, M6, 01:49:56
F, Rouge, Lea, M3, 01:13:14
F, Turpin, Chloe, ELITE_2, 01:08:27
F, Lalanne, Laura, ELITE_1, 01:52:49
F, Cadiou, Margaux, M2, 01:31:50
F, Dupin, Lily, ELITE_2, 01:47:33
F, Sellier, Luna, M6, 02:04:55
F, Lacour, Elsa, M5, 01:56:55
F, Barriere, Marine, M6, 01:27:30
F, Canu, Maelle, M2, 01:13:58
F, Silvestre, Capucine, M1, 01:47:44
F, Delacroix, Melissa, ELITE_2, 01:54:31
F, Brassart, Salome, M5, 02:59:54
F, Lerat, Marie, M8, 02:39:55
F, Metzger, Sarah, M4, 01:17:08
F, Colle, Myriam, M5, 01:27:12
F, Gil, Lise, M6, 01:29:05
F, Servant, Alexia, M9, 02:04:49
F, Gontier, Clemence, ELITE_1, 02:10:52
F, Bouchet, Anais, ELITE_1, 01:09:16
F, Letellier, Candice, M9, 01:47:07
F, Girault, Pauline, M7, 01:10:02
F, Lam, Lucie, ELITE_2, 02:11:56
F, Duchemin, Eloise, M8, 02:34:26
F, Chabaud, Clementine, M6, 01:17:25
F, Vergne, Oceane, ELITE_1, 02:16:17
F, Bontemps, Lilou, M3, 02:03:13
F, Humbert, Emma, M4, 01:50:28
F, Gallet, Loane, ELITE_1, 01:56:09
F, Routier, Jeanne, M1, 01:59:28
F, Jestin, Emma, ELITE_1, 02:30:17
F, Mallard, Amandine, ELITE_2, 02:10:51
F, Burel, Valentine, M3, 02:37:26
F, Alonso, Elisa, M7, 02:15:02
F, Blondel, Elisa, M2, 01:50:18
F, Galtier, Rose, M5, 02:43:27
F, Gougeon, Margaux, M2, 02:43:03
F, Montagne, Victoria, ELITE_2, 02:47
F, Doucet, Luna, M7, 02:06:36
F, Mounier, Fanny, M5, 01:44:53
F, Monfort, Maeva, M6, 02:25:48
F, Lamour, Clemence, M5, 02:34
F, Lopes, Jeanne, M9, 01:31:23
F, Beaudoin, Ines, ELITE_1, 02:52:09
F, Aymard, Alicia, M3, 01:46:56
F, Cotte, Loane, M7, 01:51:54
F, Person, Anais, M5, 02:36:09
F, Bataille, Carla, M1, 01:07:45
F, Bois, Capucine, M5, 01:49:17
F, Pierson, Maelle, M8, 02:58:14
